Timestamp,Status,Response Time,Client IP,Method,Endpoint
2025/02/18 - 10:27:44,200,3.983242531s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:27:47,200,1.903494346s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:27:51,200,3.453440595s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:27:56,200,3.559804818s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:11,200,14.580620467s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:11,200,11.648213ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:11,200,11.728283ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:12,200,13.55449ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:12,200,12.946591ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:12,200,13.053841ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:12,200,20.25472ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:12,200,786.258587ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:15,200,293.789416ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:18,200,14.510199ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:18,200,14.223659ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:18,200,14.984308ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:18,200,14.415429ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:18,200,14.297239ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:18,200,14.491649ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,13.79697ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,14.850048ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,13.69731ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,13.87964ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,15.098808ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:27,200,11.693733ms,172.16.21.165,POST,/api/show
2025/02/18 - 10:28:35,200,4.634464009s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:28:35,200,5.030969654s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:28:40,200,247.733884ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:44,200,696.242091ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:44,200,398.278461ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:45,200,889.651814ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:45,200,153.674173ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:47,200,2.189626794s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:49,200,747.705905ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:49,200,409.092685ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:51,200,1.495688849s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:51,200,356.202044ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:53,200,824.304902ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:54,200,1.26546158s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:54,200,69.309907ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:56,200,2.051332088s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:57,200,945.130953ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:58,200,396.120285ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:28:58,200,197.141109ms,172.16.21.165,POST,/api/chat
2025/02/18 - 10:29:02,200,342.768523ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:03,200,373.714847ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:04,200,554.077731ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:04,200,347.819206ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:10,200,283.365261ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:11,200,283.672371ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:13,200,703.398511ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:13,200,479.179942ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:24,200,5.710868918s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:28,200,4.105253062s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:30,200,1.046307873s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:29:45,200,36.2938284s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:29:46,200,1.058425616s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:30:08,200,13.706938348s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:13,200,1.592104807s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:16,200,2.491306228s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:30,200,12.386407081s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:32,200,63.854686ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:37,200,4.461147555s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:30:37,200,318.19114ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:36:43,200,3.241546ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:36:43,200,12.344812ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:36:43,200,12.295382ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:36:43,200,13.41893ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:37:01,200,633.453704ms,172.16.25.18,POST,/api/chat
2025/02/18 - 10:37:03,200,404.871881ms,172.16.25.18,POST,/api/chat
2025/02/18 - 10:37:24,200,3.354345ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:37:24,200,13.24698ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:37:24,200,13.120931ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:37:24,200,13.11004ms,172.16.25.18,POST,/api/show
2025/02/18 - 10:37:39,200,404.119773ms,172.16.25.18,POST,/api/embed
2025/02/18 - 10:37:39,200,688.854292ms,172.16.25.18,POST,/api/embed
2025/02/18 - 10:37:39,200,996.368388ms,172.16.25.18,POST,/api/embed
2025/02/18 - 10:37:39,200,1.314746157s,172.16.25.18,POST,/api/embed
2025/02/18 - 10:37:40,200,1.638052059s,172.16.25.18,POST,/api/embed
2025/02/18 - 10:37:40,200,2.232945599s,172.16.25.18,POST,/api/embed
2025/02/18 - 10:38:28,200,33.44257ms,172.16.25.18,POST,/api/embed
2025/02/18 - 10:38:51,200,22.539700962s,172.16.25.18,POST,/api/chat
2025/02/18 - 10:39:17,200,5.676160149s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:41:07,200,486.190682ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:41:07,200,419.65238ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:42:16,200,48.62µs,192.168.0.1,GET,/api/version
2025/02/18 - 10:44:10,200,41.35µs,192.168.0.1,GET,/api/version
2025/02/18 - 10:44:33,200,2.847364341s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:44:34,200,1.078247597s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:44:35,200,785.419019ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:44:37,200,2.486854154s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:45:14,200,1.050507397s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:45:33,200,16.873036338s,172.16.21.165,POST,/api/chat
2025/02/18 - 10:45:34,200,560.639592ms,172.16.21.165,POST,/api/chat
2025/02/18 - 10:47:34,200,19.719568331s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:47:34,200,11.760673ms,10.61.97.94,POST,/api/show
2025/02/18 - 10:47:34,200,12.397562ms,10.61.97.94,POST,/api/show
2025/02/18 - 10:47:34,200,12.807431ms,10.61.97.94,POST,/api/show
2025/02/18 - 10:47:34,200,14.287599ms,10.61.97.94,POST,/api/show
2025/02/18 - 10:47:35,200,1.416050037s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:47:40,200,244.15061ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:01,200,8.547137ms,10.61.247.93,POST,/api/embed
2025/02/18 - 10:49:04,200,18.446433ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:07,200,617.776087ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:17,200,2.587313045s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:17,200,14.68632438s,10.61.247.93,POST,/api/chat
2025/02/18 - 10:49:17,200,578.102665ms,10.61.247.93,POST,/api/chat
2025/02/18 - 10:49:21,200,1.805222641s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:25,200,2.558053028s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:27,200,2.475462961s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:30,200,36.363156ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:32,200,388.298796ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:34,200,2.448303431s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:35,200,27.449689ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:49:37,200,1.957061137s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:05,200,2.439017735s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:09,200,329.272884ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:10,200,603.067878ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:27,200,1.396897175s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:29,200,1.383660495s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:31,200,1.340327039s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:32,200,1.462824818s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:35,200,596.380598ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:45,200,1.992409255s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:50,200,2.136233143s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:56,200,337.640861ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:50:58,200,25.436423ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:00,200,1.779514279s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:03,200,2.586303147s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:11,200,8.060159075s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:16,200,1.739699818s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:18,200,1.277727681s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:18,200,16.000127ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:22,200,3.069039774s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:23,200,1.776119554s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:27,200,1.837850933s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:30,200,3.392161986s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:32,200,15.466577ms,172.16.34.69,POST,/api/generate
2025/02/18 - 10:51:42,200,353.89µs,192.168.0.1,GET,/api/tags
2025/02/18 - 10:51:43,200,33.3µs,192.168.0.1,GET,/api/version
2025/02/18 - 10:51:44,200,12.590672558s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:52:41,200,9.279654622s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:52:45,200,3.439015676s,172.16.34.69,POST,/api/generate
2025/02/18 - 10:53:17,200,11.471713ms,10.61.247.93,POST,/api/embed
2025/02/18 - 10:53:33,200,15.093541109s,10.61.247.93,POST,/api/chat
2025/02/18 - 10:54:13,200,8.644017ms,10.61.247.93,POST,/api/embed
2025/02/18 - 10:54:32,200,12.596152ms,172.16.25.113,POST,/api/show
2025/02/18 - 10:54:32,200,18.5560629s,10.61.247.93,POST,/api/chat
2025/02/18 - 10:55:20,200,9.893925ms,10.61.247.93,POST,/api/embed
2025/02/18 - 10:55:32,200,11.63597901s,10.61.247.93,POST,/api/chat
2025/02/18 - 10:56:57,200,31.216235656s,172.16.25.113,POST,/api/chat
2025/02/18 - 10:56:57,200,497.945235ms,172.16.25.113,POST,/api/chat
2025/02/18 - 10:57:04,200,10.785824ms,10.61.247.93,POST,/api/embed
2025/02/18 - 10:57:25,200,20.858610277s,10.61.247.93,POST,/api/chat
2025/02/18 - 10:58:06,200,56.27110933s,172.16.25.113,POST,/api/chat
2025/02/18 - 11:00:04,200,36.824229587s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:00:36,200,31.641926497s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:01:08,200,31.803490598s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:01:28,200,381.03µs,192.168.0.1,GET,/api/tags
2025/02/18 - 11:01:28,200,44.55µs,192.168.0.1,GET,/api/version
2025/02/18 - 11:01:40,200,1.274533626s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:01:50,200,10.770545399s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:01:51,200,11.64276504s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:02:00,200,8.113710956s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:02:37,200,36.084897629s,172.16.21.165,POST,/api/chat
2025/02/18 - 11:02:41,200,32.834468544s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:02:57,200,50.850611353s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:03:04,200,26.577046684s,172.16.21.165,POST,/api/chat
2025/02/18 - 11:03:32,200,33.047665898s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:03:43,200,1m3s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:03:46,200,2.705223671s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:04:32,200,43.455102635s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:04:44,200,9.463614291s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:04:52,200,16.271629718s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:05:24,200,1.653173236s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:29,200,9.905398978s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:05:29,200,1.798824361s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:32,200,2.994331664s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:36,200,1.980426052s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:39,200,3.502962552s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:41,200,173.632963ms,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:47,200,17.760135507s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:05:55,200,3.608055446s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:05:57,200,1.73861197s,172.16.34.69,POST,/api/generate
2025/02/18 - 11:06:02,200,18.969989049s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:06:04,200,22.015035558s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:06:27,200,3.160506ms,10.61.247.93,POST,/api/show
2025/02/18 - 11:06:27,200,11.720993ms,10.61.247.93,POST,/api/show
2025/02/18 - 11:06:27,200,11.669662ms,10.61.247.93,POST,/api/show
2025/02/18 - 11:06:27,200,12.625881ms,10.61.247.93,POST,/api/show
2025/02/18 - 11:06:31,200,24.675738704s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:06:45,200,12.37341794s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:06:48,200,378.43µs,192.168.0.1,GET,/api/tags
2025/02/18 - 11:06:48,200,31.32µs,192.168.0.1,GET,/api/version
2025/02/18 - 11:06:53,200,838.130511ms,192.168.0.1,POST,/api/chat
2025/02/18 - 11:06:59,200,19.740418829s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:07:00,200,1ms,172.16.34.69,POST,/api/generate
2025/02/18 - 11:07:00,200,56.630536ms,172.16.34.69,POST,/api/generate
2025/02/18 - 11:07:00,200,404.854291ms,172.16.34.69,POST,/api/generate
2025/02/18 - 11:07:04,200,12.21059873s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:07:06,200,21.963689223s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:07:17,200,15.994377317s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:08:11,200,10.942878774s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:08:46,200,2m19s,10.61.247.93,POST,/api/generate
2025/02/18 - 11:09:45,200,15.112598761s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:10:13,200,52.336571276s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:11:07,200,28.610769138s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:14:13,200,2m24s,192.168.0.1,POST,/api/chat
2025/02/18 - 11:14:51,200,1m55s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:17:07,200,33.54761685s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:17:46,200,25.195107647s,10.61.247.93,POST,/api/chat
2025/02/18 - 11:18:47,200,40.199746647s,10.61.247.93,POST,/api/chat
2025/02/19 - 01:11:55,200,386.96µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:11:55,200,83.32µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:15:29,200,356.639µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:15:29,200,54.15µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:34:29,200,12.003312ms,172.16.34.69,POST,/api/show
2025/02/19 - 01:34:29,200,11.927983ms,172.16.34.69,POST,/api/show
2025/02/19 - 01:34:29,200,12.387721ms,172.16.34.69,POST,/api/show
2025/02/19 - 01:36:18,200,27.924987972s,172.16.34.69,POST,/api/chat
2025/02/19 - 01:37:21,200,58.654037427s,172.16.34.69,POST,/api/chat
2025/02/19 - 01:38:54,200,44.599867712s,172.16.34.69,POST,/api/chat
2025/02/19 - 01:39:30,200,406.66µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:39:30,200,28.6µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:40:12,200,251.376848ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:15,200,3.554095347s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:18,200,2.61786033s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:21,200,2.592418978s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:22,200,270.051561ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:29,200,3.658359402s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:35,200,5.102295868s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:36,200,1.719792777s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:38,200,1.283686182s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:38,200,187.896403ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:39,200,460.64018ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:42,200,2.737798033s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:43,200,110.921156ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:40:47,200,3.683950154s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:21,200,398.827721ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:27,200,5.630292538s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:29,200,1.479027703s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:48,200,19.625788619s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:54,200,6.180895474s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:41:56,200,1.506984063s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:42:02,200,6.345083581s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:42:18,200,16.075812027s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:42:30,200,378.229µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:42:30,200,38.15µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:42:34,200,703.50969ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:42:35,200,696.5267ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:42:48,200,69.099µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:43:21,200,20.536421263s,172.16.34.69,POST,/api/chat
2025/02/19 - 01:43:23,200,413.019µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:44:43,200,441.881897ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:44,200,930.701554ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:44,200,406.667139ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:45,200,1.163259561s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:45,200,243.234511ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:46,200,731.222269ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:47,200,359.236159ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:47,200,583.915257ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:48,200,512.548712ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:48,200,721.478024ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:49,200,785.06016ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:50,200,451.441153ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:57,200,23.893005ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:59,200,1.548307431s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:44:59,200,271.668628ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:01,200,1.773341328s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:05,200,26.567242358s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:09,200,8.263163725s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:13,200,1.274481517s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:17,200,3.076332983s,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:17,200,910.277344ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:18,200,685.516167ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:19,200,494.604759ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:21,200,871.520732ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:21,200,564.167996ms,172.16.34.69,POST,/api/generate
2025/02/19 - 01:45:57,200,38.25µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:45:58,200,38.309µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:46:04,200,43.25µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:48:48,200,378.61µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:48:48,200,67.89µs,192.168.0.1,GET,/api/version
2025/02/19 - 01:50:43,200,12.237222ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:43,200,11.961752ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:43,200,11.998452ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:43,200,11.857022ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:54,200,2.893198674s,10.61.97.94,POST,/api/generate
2025/02/19 - 01:50:55,200,12.035342ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:55,200,13.22614ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:55,200,13.70048ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:55,200,18.601073ms,10.61.97.94,POST,/api/show
2025/02/19 - 01:50:56,200,2.592630188s,10.61.97.94,POST,/api/generate
2025/02/19 - 01:51:16,200,1.046477013s,10.61.97.94,POST,/api/chat
2025/02/19 - 01:51:17,200,1.116906889s,10.61.97.94,POST,/api/chat
2025/02/19 - 01:51:26,200,208.336772ms,10.61.97.94,POST,/api/chat
2025/02/19 - 01:51:26,200,274.385594ms,10.61.97.94,POST,/api/chat
2025/02/19 - 01:51:52,200,374.489µs,192.168.0.1,GET,/api/tags
2025/02/19 - 01:52:15,200,14.016082481s,192.168.0.1,POST,/api/chat
2025/02/19 - 01:52:26,200,24.61748749s,192.168.0.1,POST,/api/chat
2025/02/19 - 01:52:47,200,21.758624636s,192.168.0.1,POST,/api/chat
2025/02/19 - 01:53:48,200,1m1s,10.61.97.94,POST,/api/chat
2025/02/19 - 01:54:41,200,1m53s,192.168.0.1,POST,/api/chat
2025/02/19 - 01:54:45,200,56.090106448s,10.61.97.94,POST,/api/chat
2025/02/19 - 01:56:41,200,11.704882ms,172.16.34.127,POST,/api/show
2025/02/19 - 02:00:22,200,13.36053ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:22,200,13.78788ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:22,200,11.646653ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:23,200,13.29226ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:23,200,13.90812ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:23,200,13.926159ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:23,200,12.389631ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:00:54,200,1.099598ms,192.168.0.1,GET,/api/tags
2025/02/19 - 02:01:36,200,39.16µs,192.168.0.1,GET,/api/version
2025/02/19 - 02:01:38,200,12.347122ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:38,200,12.255271ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,13.216261ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,13.39409ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,11.873972ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,12.900121ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,11.726593ms,172.16.21.196,POST,/api/show
2025/02/19 - 02:01:39,200,12.698581ms,172.16.21.196,POST,/api/show
